"Latitude","Longitude","Name","Address","Rating","Reviews_Count","Reviews","Keywords","Category"
"48.8668116","2.3580644","Chez Eating","45 Rue Volta, 75003 Paris, France","5","184","The two girls are so kind! The food was amazing, fried tofu 100% recommended | First of all I am taiwanese so I am biased but I would highly recommend this place! The food was delicious and the hostess/ chef was super warm and lovely.  We thoroughly had a great time here!  I only took photos of the mains half way through my meal so they were not included in this post but the food was presented beautifully, only to augment their full aromatic flavour! | Food that brings a smile on your face the moment it hits your taste buds. Friendly service in a very small restaurant. Really enjoyed the Champignon Eryngii menu. It left a tasty memory of our weekend in Paris. | Everything is so delicious and made of good ingredients: Tantan noodles , tofu, Mushroom tempera , home made cookies. Every time when I get a chance to be Paris , I will come to this cute and authentic place . Their food make me happy . It’s a hidden gem in the Marais . | The owner and the staff are super kind. It is a lovely place with delicious vegan and vegetarian Taiwanese/Japanese food!","Restaurant Name: Chez Eating Cuisine: Taiwanese, Japanese Ambiance: Small, cozy, authentic Special Features: Vegan, vegetarian, fried tofu, Champignon Eryngii menu Dishes: Tantan noodles, Mushroom tempura, homemade cookies, smiling food Positive Mentions: Delicious food, kind staff, warm host/chef, beautiful food presentation, hidden gem, aromatic flavors",""
"48.872958","2.3547026","Le daily syrien veggie","72 Rue du Faubourg Saint-Denis, 75010 Paris, France","4.8","337","Such a wonderful experience tasty food and great environment. The soup was amazing highly recommend it get the soup and everything else was a blast. Baklava was sooo good and not too sweet either. The staff are super friendly and so lovely. 🥰 | So tasty! It was hard to choose from the appetizing vegetarian menu, but I was so pleased with my delicious and filling feta salad. Very generous with the feta, including cubed feta and phyllo-wrapped feta. We also ordered the Veggie Plate with a scrumptious assortment of dips, dishes, and hand pies. Friendly service, great prices, and excellent people-watching from the street seating. It’s not far to walk from Gare du Nord (15 mins), and well worth a visit for travellers or anyone else in the area. | We never tried Syrien food before and this is definitely a unique dining experience for us. We are Asian vegetarian and this is quite different from western veggie people. We explained to the restaurant owner (we assumed he is the owner) and he was so patient enthusiastic.  For us these foreign dishes were so special and delicious!  Happy to recommend this restaurant. | The food is really fresh and will wake up your taste buds. The staff is super friendly and take the lemonade, it's a blast! | tasty generous food and friendly service, you can’t go wrong","- Restaurant Name: Le daily syrien veggie - Cuisine: Syrian, Vegetarian - Unique Dishes: Feta Salad, Baklava, Veggie Plate - Ambiance: Great environment, Street seating - Special Features: Friendly service, Fresh food, Lemonade - Positive Mentions: Tasty food, Generous portions, Enthusiastic owner, Excellent people-watching, Fresh flavors",""
"48.8687765","2.3517353","Vegan Truck","26 Rue Sainte-Foy, 75002 Paris, France","5","1","No reviews","Cuisine type: Vegan, plant-based Unique dishes: Vegan burgers, tofu bowls, jackfruit tacos Ambiance: Cozy, casual, outdoor seating Special features: Food truck, affordable prices, friendly staff Positive mentions: Delicious food, diverse menu, environmentally conscious, quick service",""
"48.88118069999999","2.340226","mesa de HOY - PlantBased Restaurant","68 R. des Martyrs, 75009 Paris, France","4.3","298","The food here was absolutely incredible. We shared the crudité and herb dip, which was lovely. My friend got the roasted vegetable consommé and I got the corn tortilla with avocado and salsa macha, and honestly it was one of the most wonderful things I've eaten recently. It made me so happy.  The waitress was very friendly and nice, and the wines were great. I want to come back to try the rest now. | A beautiful little restaurant with a flower shop in front and connected to the hotel. It feels a bit like Japan meets EO nature and Design, which we love. They did a great job and the seating is very comfortable.  The food is informed by Mexican food just a bit however hailing from California. It was quite different. Which was great. I very much enjoyed the complex and delicious flavors of my brunch savory dish, which was a corn tortilla with black beans, avocado and salad. It was so good.  I was ready to order a second one because it was a small dish size. €17.  My companion got the sweet pancakes, which were just OK.  I had the turmeric golden milk, which was fine. It could’ve been hotter, but I asked for extra hot water.  They ran out of towels at the bathroom for drying your hands and one of the gentlemen, not in the photo was on his phone so much it would’ve been nice. Had there been a little bit more attention to service.  We would order the dish I had again for sure. And try to understand it subtle complex flavors. Absolutely fantastic. I hope they build their menu up a little bit more. So happy to have this place and it’s extra lovely with the flower setting in front.  The brunch menu is small and I had | The BEST vegan dinner we had in Paris! The tostada and celeriac starters were super fragrant especially with the fresh, edible flowers! We don't usually like polenta as normally it's stodgy and heavy but this was worth the chance, it was super tasty and ended up being our favourite main, the tofu cream is just insanely good. The almond, olive oil cake was out of this world, absolutely divine! My fiance was suprised by my Bruce Bogtrotter moment eating all of the cake! The kind of yummy where you have to close your eyes to experience the true taste! The ambience was peaceful, almost Bali esque vibes. We will definitely be returning when we next visit Paris. Thank you so much :) | Lovely space, lovely food. Nice without feeling pretentious.  €30 for the three course lunch seemed pretty good value. | Really lovely plant based restaurant! Lunch menu was a little small but the pasta was delicious! A little on the pricey side, but the inside was very nice and staff were very welcoming!","Plant-based restaurant, mesa de HOY, unique dishes, corn tortilla with avocado and salsa macha, roasted vegetable consommé, Mexican-Californian fusion, flower shop ambiance, connected to hotel, friendly service, lovely wines, cozy seating, complex flavors, sweet pancakes, turmeric golden milk, attentive service, fragrant starters, edible flowers, tofu cream, almond olive oil cake, peaceful ambience, Bali vibes, three-course lunch, pasta, pricey, welcoming staff.",""
"48.8559525","2.358862","Ginsburger Vegetarian Superstar","13 Rue du Roi de Sicile, 75004 Paris, France","4.5","483","The place opened at sharp 6pm though it looked very much closed when I came there 5mins before. The staff is super friendly. The burger tasted good and juicy. And the music was great as well. It's tiny, but definitely worth a visit. | One of the best vegetarian burgers we ever had! It was very tasty. The truffle fries are also a great choice. We really liked this place. | We had an amazing experience here! Me and my partner are vegan but I’m also gluten free. The owner (I assume) said didn’t have any gf buns for the burger but insisted he would go get some right then. This is above and beyond for service we have gotten in Paris! My burger and bun was amazing and my husband enjoyed his meal as well. Highly suggest eating here whether you are plant based or not. | I got the classy burger. The burger tastes so good with the sprouts and truffle mushrooms. But the fries were mid.  Classy burger is 13 euro and fries are 5. I think you can just get the burger for the taste and then eat something else somewhere else because it’s not going to fill you alone. Anyways, the place is nice it’s in the Marais and service is also good. | I'm from America and I am completely overjoyed with one finding this place as well as trying it out! The burger that i got was spicy, sweet and savory all my favorite things in one! The customer service was so kind, warm and welcoming if you come to Paris PLEASE TRY THIS place you won't be disappointed","Restaurant Name: Ginsburger Vegetarian Superstar Keywords: - Vegetarian - Burger - Truffle fries - Vegan-friendly - Gluten-free options - Friendly staff - Cozy ambiance - Great music - Above and beyond service - Classy burger - Sprouts - Truffle mushrooms - Spicy-sweet-savory flavors - Marais district - American approval - Customer service",""
"48.87006030000001","2.3406063","Yoummah","33 Rue Vivienne, 75002 Paris, France","4.8","1135","It's difficult to find interesting and good quality food while traveling and Paris has many dodgy touristy restaurants on every corner. Yoummah was a great find. It's a blend of Arabic North African cuisine- Tunisian, Algerian, Moroccan. The decor is very calming. The ladies serving and cooking are charming and polite. The food- we had the variety hummus plate. Unfortunately it was hard to distinguish between the various versions of hummus. Though I could feel that the food was good quality, it certainly packed in flavor. Then I came for their aubergine dishes and that day the aubergine did not get delivered. Well, if it's 1/3 of your menu then how come there were no contingency plans? Meaning every grocery store sells good quality aubergine in France/Paris. A run to the grocery store would have done the trick....so disappointing. I had the best food (similar type of food) in Essaouria, Morocco. The flavors there were unbelievably great. | Yoummah is a great place for middle-east food! I got the 35€ menu and was very satisfied with the amount of food but also the quality that came with it! You get a taste of their different appetizers + a choice of main dish + dessert! The portions are huge and I left the restaurant completely full :) the only small regret is the lack of nicer desserts, their current ones have nothing too special, but I will definitely come back! | A ver nice place with a lay down atmosphere in a calmer street. The decoration is lively and the staff is really friendly. All dishes were good and had interesting flavours. The story behind the restaurant is heartwarming and knowing that everything is done in house with fresh ingredients is a blast. | This place is hidden treasure! We ordered many dishes and literally all of them were extremely delicious!!!!!!!! The 2 ladies there were soooo nice, helpful and kind thanks a lot to them. I would highly recommend this place to anyone going to Paris | The dishes are incredibly delicious and well seasoned. It's a restaurant that I will keep going back to.","- Restaurant: Yoummah - Cuisine: Arabic, North African, Tunisian, Algerian, Moroccan - Ambiance: Calming, Lively, Lay down atmosphere - Service: Charming, Polite, Friendly, Helpful - Special dishes: Hummus plate, Aubergine dishes - Features: In-house cooking, Fresh ingredients - Positive mentions: Great quality food, Well-seasoned dishes, Huge portions, Hidden treasure, Delicious flavors, Heartwarming story, Good service",""
"48.86633550000001","2.3381141","Maceo","15 Rue des Petits Champs, 75001 Paris, France","4.4","616","No reviews","Cuisine type: French, European Unique dishes: Foie gras, escargot, creme brulee Ambiance: Intimate, cozy, romantic Special features: Outdoor seating, wine list, attentive service Positive mentions: Delicious food, authentic French cuisine, top-notch dining experience",""
"48.8492085","2.3497864","Happiz Monge","9 Rue Monge, 75005 Paris, France","4.6","385","Some traditional and non-traditional flavors. The vegan merguez was so good! It was described as sausage and tasted like pepperoni. The vegan bacon was also yummy! Those from the states who eat the frozen Annie's vegan pizza bites will like the the vegan mozzarella, especially with the vegan merguez! The red wine and rose were also very good! | Delicious pizzas with great vegan cheese (cow cheese also available), fresh vegetables and various mock meats. Friendly staff. We hope to eat here again before leaving Paris! | Delicious food! Loved the vegan pizza and vegan dessert. | The Vegan scene in Paris is mediocre, but this restaurant is definitely not. The food here was great. The atmosphere was nice and the service was excellent.  We opted for a custom vegan pizza and my wife decided on the soup, which she loved. My son and I thought the pizza was fantastic.  Prices were affordable, hours are very Parisian and the food was delicious. Highly recommend.  5/5.  ___________________  Follow me for more reviews, tips and photos! | Friendly service, many vegan options and nice house wine. The build your own pizza was a success, particularly the dough which is thin but fluffy where it counts 👌 Wait was around 25min at peak dinner time service (after 8pm) which is perfectly reasonable. €36 for 1 large, 1 medium and 2 red wine. Bring cash for tips. Will be back, thank you! 🙏😘","Happiz Monge, Paris, vegan, pizza, vegan cheese, vegan mozzarella, vegan bacon, vegan merguez, mock meats, fresh vegetables, red wine, house wine, friendly service, affordable prices, custom pizza, thin fluffy dough, vegan dessert, atmosphere, excellent service, traditional flavors, non-traditional flavors.",""
"48.8471949","2.3303618","Judy Market","18 Rue de Fleurus, 75006 Paris, France","4.6","1342","A wonderful experience at Judy. I have a gluten-free family member so finding this restaurant/cafe was very exciting. Service was great, and even though it was almost a full restaurant and we didn’t have a reservation front of house kindly accommodated us. Food was all excellent- polenta fries were my favourite as the was extra crispy and seasoned with a delicious mix of sweet paprika and other spices. Portions are very good-sized so you get your money’s worth. Also loved the complimentary ginger shot we got given before the meal. Hope to come back to try the gluten-free pastries! | Amazing food and lot of options. I will definitely go back to try more things!! The place is very cozy and the staff is friendly and welcoming. Fast service. | The atmosphere of the place is so good. The service is really efficient and kindly. The food could be better , maybe I had the wrong dish so I think I need to go again to try another one. 18 € for 3 pieces of chicken and lettuce is a bit too much.. | My salad was so good with the crispy tofu. Glad to know it was also gluten-free. Unfortunately, the surface was not great which impacts the atmosphere.   I spent almost 15 minutes, trying to get someone’s attention and finally gave up and went inside the café where I was sitting.  8 minutes past 4 PM and they said too late I couldn’t get the little side of tofu addition.  Fine, but the fact that they never came and checked on me after they delivered the food, especially before the kitchen closed - It wasn’t very busy. We are towards the end of August.    I was speaking French  though  poorly.  I will give them one more try and update this review | Really cute little place. Both my friend and i really liked the coffee here, the blend was excellent. The service is kind of slow but the serveuse are nice.","- Restaurant Name: Judy Market - Cuisine: Gluten-free options, pastries - Unique Dishes: Polenta fries, crispy tofu salad - Ambiance: Cozy, good atmosphere, cute little place - Special Features: Complimentary ginger shot, efficient service, friendly staff - Positive Mentions: Great food, good portion sizes, worth the money, excellent coffee blend",""
"48.87025440000001","2.3687356","Le Bichat","11 Rue Bichat, 75010 Paris, France","4.5","1108","Really nice chilled place with great healthy food. Roasted vegetables in the salad is a great idea. Really tasty. Good value. Nice staff and nice atmosphere too. | This is an unpretentious place that serves nutritious bowls with plenty of indoor and outdoor seating. Would recommend | Food is very high quality, staff friendly. We went back here a few days in a row for healthy lunches. Highly recommend this place | Came here for my lunchbreak so it was very very busy, but as a foreigner and not speaking any French they were still so nice and helpful to explain the concept for a bit. 9€ for a vegan bowl is amazing for the ammount of veggies you get. It’s super tasty and the has a lot of flavour. It was a warm humid day, so it was also very hot inside, but the food was so good you won’t really notice it. | Really nice place, spacious, friendly staff, great food and the coffee and gâteau au chocolat were amazing!","Restaurant Name: Le Bichat Cuisine: Healthy, Nutritious bowls, Vegan Unique Dishes: Roasted vegetable salad, Gâteau au chocolat Ambiance: Chilled, Indoor and outdoor seating, Spacious Special Features: Good value, Friendly staff, Great coffee, Highly recommended, Language-friendly staff,",""
"48.86553809999999","2.3462621","brEAThe Montorgueil - VEGAN SUSHI BAR","3 Rue Mandar, 75002 Paris, France","4.8","2327","A small vegan sushi restaurant with a very relaxed atmosphere and amazing food.  It's not traditional, but it doesn't tries to be. It's fresh, innovative, creative and delicious. The many different tastes you get will stay in your memories forever.  After some very good Ramen we wanted more, so we went with different sushi. We got blown away by the complexity of the chefs creation, it was simple yet so overwhelming.  The service was on point and had an eye on everything, we immediately felt welcomed.  We will definitely come back for more! | As a non-vegan, I was skeptical about the taste and texture of the sushi at brEAThe Vegan Sushi, but I was pleasantly surprised. The menu changes frequently, so I can't recommend one specific dish, but if you visit when they have the vegan omelet, it's definitely worth a try—it tastes just like the real thing! The crispy seitan could use a bit more seasoning, but overall, the experience was delightful. The innovative flavors and fresh ingredients made for a memorable meal. Highly recommended for both vegans and non-vegans alike! | Great sushi 🍣 and a big variety of it. The staff was friendly and quick. It’s a small but cosy place. They have a few tables to sit outside. I will definitely come back. | Beautiful experience, very lovely staff! The food was great! The cheesecake had to be my favourite by far! Tasted just like the real deal! Thoroughly enjoyed the sushi and the pepper sauce was lovely and creamy!  The Oyakadon was super flavourful and highly recommend! | One of the best Sushis I have even tried especially the fried one. Would def go back for more! Each sushi has a unique flavour","Restaurant: brEAThe Montorgueil - VEGAN SUSHI BAR Cuisine Type: Vegan Sushi Ambiance: Relaxed, Cozy Special Features: Innovative, Creative, Fresh Ingredients Unique Dishes: Vegan Omelet, Crispy Seitan, Fried Sushi, Cheesecake, Oyakadon Positive Aspects: Variety of Sushi, Friendly Staff, Memorable Experience",""
"48.85345299999999","2.375751","Mori café","2 Rue des Taillandiers, 75011 Paris, France","4.8","434","One of the best, if not THE best lunch I've ever had. It's a full vegan Japanese restaurant. Food is really well cared for, both aesthetically and in terms of ingredients. Overall everything is really clean and it has a good ambiance.  I'm considering coming back to Paris just to eat here again. | This place is perfect for vegans and vegetarians. If you’re a meat-eater, the appeal can be slightly reduced. The service is very fast and friendly. The chefs are Japanese and the food is good, but not outstanding. I would say this is more like a vegan version of Japanese fast food; in particular, the Udon salad sauce and the pickled onions are a bit too salty for my taste. If you’re used to outstanding Japanese food from coastal towns of the U.S., you might be slightly disappointed. Still, I would say it’s good Japanese food by Paris standards, and excellent by vegan standards. Portion-size is a bit small for the price. American Express accepted. | This was the best dining experience we had in Paris...and we had some good ones. The flavours- delicious! The service- the finest The ambience - perfection! Most importantly our little boy ate more at this meal than any other. He devoured the tofu tapa and then the soy protein and rice bowl. He also sampled our soups and would have eaten those too if we hadn't objected. Highly recommend! | Best place in Paris! The tantanmen was incredible - so rich and creamy. In addition, the space was so unique, cozy, and beautiful. I sat on the tatami upper level and had a great time enjoying the space and food. You must come here! | We got Tantanmen ramen (17.5€), Teriyaki Don (16€) and Edamame (4€). Tantanmen has a tasty thick bouillon with beyond meat. They serve good vegan japanese food.  My second time, I tried the miso ramen, I think tantanmen is better in terms of bouillon taste. Miso ramen is lighter. We didn’t like the cafe gourmand except the matcha cookie, but the flan was good.","1. Mori café 2. Vegan Japanese restaurant 3. Aesthetically pleasing food 4. Good ambiance 5. Perfect for vegans and vegetarians 6. Fast and friendly service 7. Chefs are Japanese 8. Vegan version of Japanese fast food 9. Udon salad sauce 10. Pickled onions 11. Good Japanese food by Paris standards 12. Excellent by vegan standards 13. Portion sizes slightly small 14. American Express accepted 15. Best dining experience in Paris 16. Flavors, service, and ambience praised 17. Child-friendly menu options 18. Tofu tapa 19. Soy protein and rice bowl 20. Tantanmen dish",""
"48.8688082","2.3906625","Le Mezze du chef çig köfte","80 Rue de Ménilmontant, 75020 Paris, France","4.5","802","I don't speak French, and the manager was very patient and helpful and extremely friendly as he helped me with the menu. The food was tasty, reasonably-priced, and presented beautifully. | You should definitely try the cigkofte (which is a turkish vegan dish made with bulgur, tomate paste and spices)! It tastes so good and is a nice reasonably priced vegan meal. Plus the owner and the service is great, you feel at home.  For the desert, I suggest the cafe gourmand with pistachio or the cafe gourmand normal which contains a turkish coffee and small parts of desserts. | Amazing service and food. This is one of my favorite places to eat in Paris. The staff are incredibly friendly and the food is always perfect. | Everything that I tried from the lentils soup, to the börek and cig kofte tasted fresh, delicious and was authentically Turkish. The prices are very affordable and I would definitely return to this restaurant! | If you would like to try true and delicious Turkish food; this is the place!! Great service, the owner is very kind and atmosphere makes you want to come back. It is my 10th time here, and surely I will come back! | Got takeaway börek here because I was craving some (I’m half Turkish) and it was amazing! The owner was so lovely, he gave me some of their handmade çiğ köfte to try and I tell you it is the best I have had! I will definitely be getting some more of the köfte another time. They have good meal deals too. Highly recommend ♥️ | Love it, the food was fresh and delicious! We got the vegan mezze for 2, and it was very satisfied. | Overly hip. Overly designed presentation of food that is available in so many simple Turkish restaurants around town. No indication that the owner/chef knows anything about traditional country Turkish vegetarian and vegan fare. A real disappointment for me. The prices, however, were reasonable. Finally, an extremely uncomfortable sitting experience.","- Restaurant Name: Le Mezze du chef çig köfte - Cuisine: Turkish, vegan - Unique Dishes: cigkofte, café gourmand with pistachio, börek, lentil soup - Ambiance: Friendly, cozy - Special Features: Affordable prices, great service, authentic Turkish food, homemade çiğ köfte - Positive Aspects: Tasty food, beautifully presented, friendly staff, fresh and delicious, good meal deals","Turc, Végétarien"
"48.8688888","2.3439195","Mopa Sentier","17 Rue du Croissant, 75002 Paris, France","4.8","1073","Very good vegan food! Small menu that changes regularly. I had one of the best plant-based sausages ever, and coming from a German that's saying something! We got in without a reservation on a Wednesday evening, I guess booking a table is advised towards the weekend as the restaurant is quite small. Friendly staff. Great cocktails too! | Excellent food, creative, and flavorful.  Sit down restaurant with fast table service and has a toilet.  Not touristy!  There was no English menu and everyone else in the restaurant was speaking French.  The menu is short — 6 savory and 3 sweet — and rotates every season.  I loved it.  It was not the best place for my 7yo — the food was too interesting! — but my 10yo enjoyed the arancino.  Eating a giant fried ball appealed to him! | Lovely lovely lovely vegan food in a cute little cafe setting. The ambience is perfect and food is soooo delicious! I had the Japan bowl and the salad, vegan chicken and portobello were just perfection. Service was friendly and prompt. Enjoyed my lunch a lot. Keep up the good work and highly recommended! | Very creative yummy vegetarian restaurant ! We went back 2 times in a row:) strongly recommend it. | Awesome vegan place with really filling and tasty food! We tried the arancini, cold beast burger, and doner kebab. The portions were very filling and the flavors were incredible. Can’t wait to come back!","Restaurant Name: Mopa Sentier Cuisine Type: Vegan, Vegetarian Unique Dishes: Plant-based sausages, Arancino, Cold beast burger, Doner kebab, Japan bowl Ambiance: Cute, Cafe setting, Lovely, Small restaurant, Sit-down Special Features: Short menu with seasonal rotation, Creative, Flavorful, Friendly staff, Great cocktails, Fast table service Positives: Delicious food, Friendly service, Filling portions, Highly recommended, Not touristy, No English menu, Prompt service",""
"48.8745995","2.3479283","MÛRE POISSONNIÈRE - Restaurant et traiteur","53 Rue du Faubourg Poissonnière, 75009 Paris, France","4.9","183","This cafe is perfect for a light , airy lunch and breakfast. Indoor and outdoor seating. Guests take a modern cafeteria tray to fresh and homemade dishes. The design is light and modern, and the personalized of the employees match the atmosphere perfectly. Highly recommended to start your day. | Our food was very tasty, the staff was super friendly, I will definitely come back again! | I love this place, fresh good quality produce and creative food. The staff is lovely, so thats an other plus | Love the coffee, healthy and great tasting food, and not forgetting their awesome friendly service too! | Best coffee in Paris and friendly service","Cuisine type: Cafe/Restaurant, Light & Fresh, Homemade Dishes Unique dishes: Creative Food, Fresh Produce Ambiance: Light, Modern, Cafeteria Tray Service Special features: Indoor and Outdoor Seating, Friendly Staff, Best Coffee in Paris","Végétarien, Français, Fast Food"
"48.8768667","2.3373011","Nirvana Dream","42 Rue Saint-Georges, 75009 Paris, France","4.6","300","Food was below average. Momos/Dumplings seemed to be have frozen then steamed. Chicken chilly was below average in taste and didn't taste fresh. The lamb starter was dry and didn't seem fresh. Only the fried rice seemed to be good. We paid Eur 90 for 2 adults and 2 kids which was more expensive than our meals in French restaurants in Paris. | A super friendly, family run restaurant, true to Nepalese cuisine. Great VEGAN options too - they were very catering for a vegan diet. Would defo come back! | On vacation and we were craving some Nepali food. Very glad we chose Nirvana. The food, atmosphere, and especially the service were exceptional. If you are looking for authentic Nepali food, would highly recommend this location! | Good nepali food and the owner was so warm and welcoming. The traditional chicken thali was superb and would recommend it to everyone planning a visit | Good food, super friendly owner from Nepal :)","- Restaurant Name: Nirvana Dream - Cuisine: Nepali - Unique Dishes: Momos/Dumplings, Chicken Chilly, Lamb starter, Fried rice, Vegan options, Traditional chicken thali - Ambiance: Family-friendly, Warm and welcoming - Special Features: Family-run, Authentic Nepali cuisine, Exceptional service - Positives: Good food, Vegan-friendly, Super friendly owner, Highly recommended",""
"48.88436979999999","2.3234327","Joy In Food","2 Rue Truffaut, 75017 Paris, France","4.7","102","Delicious, healthy home-cooked food - we got the plat du jour, the soup and some vegan cakes and loved all of them. It smells SO good when you walk in - the kitchen is right there and you can tell all of the food is prepared fresh. It can be hard to find good vegetarian / vegan options in Paris so we were thrilled to find this place. The owners are very sweet and even gave us a little present for our baby. I thought that the prices were very reasonable for the quality and quantity of the food. Cash only but there is an ATM around the corner. Would highly recommend! | We went today and were pretty happy. The food was excellent, super tasty, and the environment relaxed and cozzy. Can highly recommend. | What a jewel! Delicious food, well-sized portions, relaxed atmosphere, and great service. My partner and I are vegan and had plenty of options. Hope to come back! | 🌱Wow - incredibly beautiful energy the owners have. I can't speak French, and they very little English - however they made me, a female solo traveller, feel most welcome and catered to. 🌱They suggested the cold plate with gazpacho as it was a very hot day. It was a delicious mix of salad, grains and pasta with falafel. 10/10 recommend.  I've tried to re-create the cold plate at home, but it's not quite the same! They obviously have some secret ingredients. 🌱 I chose a gluten free cherry cake for dessert, which was a bit like a sweet English crumpet. 🌱The restaurant itself is very quaint and lovely. 🌱This experience really made my trip! Thank you so much. I will be back. | Very tasty and well priced vegan food served in a homely charming and welcoming place by lovely lady.","- Restaurant Name: Joy In Food - Cuisine: Healthy, home-cooked, vegetarian, vegan - Unique Dishes: Plat du jour, soup, vegan cakes - Ambiance: Cozy, relaxed, quaint, charming - Special Features: Owner hospitality, reasonable prices, homemade feel - Location: Paris - Positive Points: Freshly prepared food, accommodating to dietary needs, welcoming atmosphere, personalized service, recommended for solo travelers, secret ingredients in dishes","Végétarien"
"48.8473531","2.3715121","Le Crémieux","21 Rue de Lyon, 75012 Paris, France","4.7","801","Very near Gare de Lyon this is a fantastic spot for hearty and healthy dishes. I always get the coconut curry with veggies and lentils on rice. Consistently delicious! And with a choice of a homemade beverage, for me it’s ginger lemonade.For 12€ it is close and convenient if you just arrived at Gare de Lyon or if you would like a nice meal before a train trip.The lunchtime rush line moves quickly. Staff are super friendly and kindly offered to place my unyielding baggage behind the counter. Try it…..you’ll like it. | Found this place just been we were looking for some warm home cooked food. Service was great, the concept is new yet simple and the food is fresh. | This place was absolutely amazing! The owner was so lovely and kind, and the food was amazing! The vegan bao was excellent! Highly recommend! The leftovers later were equally amazing! | I wanted to have a quick bite before heading to the Gare de Lyon train station. It's just around the corner. I walked in by chance drawn in by the number of people waiting in line. I took the Bao Ban filled with goodness.  The food was quickly served and super tasty!!!The staff were super friendly and even offered to store away my suitcase so I did not need to worry to put it. | Beautiful spot, great vegan and gluten free options. Service was wonderful, TY! =)","Restaurant Name: Le Crémieux  Keywords: - Near Gare de Lyon - Hearty and healthy dishes - Coconut curry with veggies and lentils - Homemade ginger lemonade - Affordable (12€) - Fast service - Friendly staff - Vegan options - Fresh food - Vegan bao - Gluten-free options - Warm home-cooked food - Lovely owner - Quick bite - Bao Ban - Place for train trips - Beautiful spot - New yet simple concept - Store baggage",""
"48.84764240000001","2.3757985","Jo and Nana Cakes","14 Rue Abel, 75012 Paris, France","4.5","627","A really nice little place. I stumbled in and had the pancakes and a cold drink - delicious and a huge portion! The lady who runs the cafe was very warm and accommodating - I had a sleeping toddler in the pram so she made space for me to sit comfortably at the side. | Really outstanding brunch experience. It's €31 per person when you choose any of the nicer cakes (worth it for the Paris Brest) - a lot of money, but worth it for high quality vegan food and drink with understated excellent service. The teas were a revelation, particularly the smoked one. | If you’re vegan and in Paris this is a MUST visit! I have never had such amazing vegan patisserie before. It was one of these “can you check it’s really vegan moments” 😍 I took it to go and was in a rush and the lovely lady stopped what she was doing and packed this lovely selection for me. The ones with the strawberry on top are INCREDIBLE!!!!🤤♥️ Thank you so much!! 💕 | Reposting this review, Visited in April 2023:  What an amazing find! Was drawn in by the cute name and found it was fully vegan was a great surprise! The lemon tarte was so fresh and cleansing. The tiered strawberry cake was light for a vegan sponge, and the compote gorgeous. 🍓  If you're vegan in Paris, this is a definite for bucket list eateries~ | Jo and Nana are famous for their vegan patisserie and I have to say the place totally lives up to the hype.  Last week I bought a pistachio Cruffin there and it was delicious! The pistachio Creme was rich and not too sweet and the dough of the Cruffin nice and soft on the inside and crispy on the outside.  I work close to this place - I will need to make sure I won’t gain too much weight 🤣  The place itself looks very cute and the service at the counter was very friendly helping me to choose between all the delicious things they offer.  Definitely highly recommended, especially for vegans!","- Restaurant Name: Jo and Nana Cakes - Cuisine Type: Vegan patisserie - Special Dishes: Paris Brest, lemon tarte, tiered strawberry cake, pistachio Cruffin - Ambiance: Cute, friendly service - Positive Aspects: High quality vegan food, delicious and huge portions, accommodating staff, outstanding service, recommended for vegans, must-visit in Paris, famous for vegan patisserie, lives up to the hype",""
"48.8430787","2.3635661","Bobun Break","3 Rue Buffon, 75005 Paris, France","4.7","878","We were super hungry on the way to the Museum of Evolution and were looking for a good takeaway and decided to give this place a try. Staff were friendly and upon opening our takeaway, while sitting on the benches in the park, we were genuinely surprised by the large portions. The food was delicious. One of the best Chicken Bun Ga Nuong we’ve had. Portions for the price were 2x more than what we get in London and the ingredients were very fresh tasting and well balanced. | I ordered takeout from Bobun Break chicken meal  and beef meal and was thoroughly impressed. The food was exceptionally delicious, with authentic Vietnamese flavors, and the service was outstanding. Despite the rain, the staff prepared my order with care and even lent me an umbrella, showing their thoughtful customer service. Highly recommended! | Absolutely in love with the food here! Affordable decent Vietnamese taste. I had a vegan version and it was amazing, plus for the big portion. From my experience, if the vegan tastes good, then the original one cant be doubted. They’re so nice to carefully explain to me how the vegan meat looks alike to the real meat and the ingredients they use so i can rest assure i get the right order. Definitely gonna come back for more. Thank you for making my lunch enjoyable 😋 | 5 stars all day long. This was a random stop looking for a good snack on our last night in Paris. The owners were super friendly and the food was amazing. If you are staying near by absolutely go here for take out and sit by the river. The balance of fish sauce, sugar, and spice are perfect on all their dishes! | This place is incredible!!! We are visiting from the US and are staying next to this place so we stopped in. This is the best Vietnamese food my husband and I have ever had! You need to try the spring rolls! They remind me of the rolls my friend's mom made when I was growing up. Until now I've never been able to find one like it. The staff is so kind and the owner clearly cares about the food he serves. We will definitely be back multiple times before we leave!","Restaurant Name: Bobun Break Cuisine: Vietnamese Unique Dishes: Chicken Bun Ga Nuong, spring rolls Ambiance: Park benches, sit by the river Special Features: Large portions, authentic flavors, thoughtful customer service, vegan options Positive Mentions: Delicious food, friendly staff, outstanding service, fresh ingredients, affordable, kind owner, returning customers",""
